"id","loss"
759,3779.15977062806
763,2892.14462291589
773,3211.800051733
774,2211.45252648125
776,2134.92186464995
788,2535.44672365481
790,4171.40925599235
794,3160.61326202295
801,3658.4085086923
802,3043.89629974463
805,3403.0984580121
809,3914.35079834542
812,4499.67778463843
825,2837.0121129236
828,3136.94081518122
830,2015.66796418134
833,2497.5775711041
850,4166.92145270817
852,3277.80431719609
862,3535.47558015566
863,3653.6512746503
864,2616.87134786031
865,3273.70343342475
868,3447.5884565036
872,3092.6574669833
879,3311.43340793541
880,2522.92272924708
883,3456.21382770724
886,3139.98958537602
923,1757.54966582055
924,2656.9918180411
932,2648.23170637195
945,3913.53525518825
947,3764.94525983652
948,2758.03699336786
955,3735.31887207267
963,2461.65810325297
979,3102.20735989837
989,3957.17083729413
994,2711.7303788525
995,3867.32052736871
998,2830.73718583038
1000,2342.27310502746
1018,3506.15751859363
1019,2353.0879910131
1028,3265.07928899792
1034,2982.05926637598
1038,3312.21798657752
1040,2312.95304713624
1042,2786.3588697237
1057,3053.74576654253
1058,2107.596887661
1063,3309.45909581878
1066,2668.72303978491
1071,3368.51160050902
1073,2951.56969812803
1074,3159.1806654422
1077,2621.43752025999
1080,2778.58044434909
1088,2382.24471555929
1096,2876.45972681141
1097,4234.78282653813
1105,2940.0513885051
1115,2213.05487567205
1116,3107.61801421004
1122,2313.46326574589
1130,2993.64801459832
1133,3914.23750665664
1137,2999.26623344403
1140,1969.01819718948
1143,3635.76263815055
1149,2708.81374050613
1150,4080.58802797889
1153,3428.87492997136
1157,2577.92546802801
1180,1984.41791728535
1183,3049.64858924342
1188,3183.33562724377
1193,2759.84198663531
1200,1884.2677132573
1209,3508.92789748028
1214,2435.92251894288
1219,3172.04211283937
1223,3154.93406249951
1227,3098.05515680536
1228,2090.49401918245
1229,4376.85416169263
1233,3963.66207826229
1238,3262.13857009151
1239,3373.46131833703
1241,2884.15539603197
1243,2950.91129113995
1244,3262.61528682255
1245,2967.07330474309
1277,2850.10290084495
1279,2225.01558362378
1292,4363.59247217957
1293,3789.40911289418
1299,2681.58979848587
1304,2270.08424066299
1313,3832.78361706383
1328,3660.39969051846
1330,2061.05611337656
1334,2746.07861599834
1335,3454.45557767805
1336,4405.77025023538
1341,2501.53877627208
1344,3322.66757626644
1351,3354.75669296163
1352,2483.31800500496
1354,3521.96648481681
1368,2120.32990088008
1373,3500.15647291929
1375,2145.7477842404
1381,3164.09648893897
1384,2289.70903581709
1385,3251.87907664903
1388,2760.22731125671
1401,3700.65284273782
1402,3881.26862284979
1404,3409.19364482237
1406,2861.03624978536
1409,2229.83524559424
1422,2605.54495937044
1429,2814.97882849137
1433,3184.97822609429
1438,3235.48571877117
1444,3688.28164153913
1446,3232.15507641626
1450,2293.70518506538
1451,2045.57473108085
1454,3460.29577592432
1458,1973.57522653674
1461,2647.8027440029
1464,3265.08275471538
1465,2852.51514668769
1478,3990.31648329417
1479,3176.57950002254
1480,3125.196713458
1484,3729.31454559161
1486,2684.10116058428
1488,2520.21743062127
1489,2968.92525104613
1491,2273.70495581957
1507,3828.14719060398
1515,2450.89016913145
1519,4059.86700445642
1528,3104.00938760089
1529,2388.57738743372
1530,2631.23167951172
1532,2922.85959896464
1541,2341.65559859784
1542,2691.97443529918
1547,3467.49449246262
1549,2756.95002394386
1553,3188.63648694417
1554,4009.31551205373
1555,2531.76858149843
1559,3307.75288588447
1565,2596.27478460093
1568,2818.46278464502
1576,3167.53539010758
1579,3316.46195126071
1592,2103.98181347093
1596,2819.47406308726
1605,3135.37098943208
1607,3045.64151315156
1612,3909.38406231674
1617,2997.21376433272
1619,2750.80187241298
1620,3665.76657096147
1624,4071.42679469944
1627,2958.69608166075
1633,3470.41465923403
1636,3474.02300929332
1639,3056.67167100539
1640,3150.09471654438
1644,2896.60319642302
1646,3371.39353972644
1647,4032.17368717893
1654,2085.08362923001
1655,2457.72339726838
1664,3190.52564097957
1665,3065.98466921775
1667,3395.8510858989
1669,2280.17625374456
1678,2906.18613087889
1682,2951.53151929342
1689,3037.14499169786
1690,3245.08904289979
1693,3215.73281213353
1695,2815.12531678762
1705,2414.94582112779
1706,4054.26205979383
1708,3304.08928346997
1716,3197.6303605822
1720,3314.07253935533
1722,2135.33304579484
1749,2682.79674752618
1750,3118.30325631436
1751,2373.29326184863
1760,3839.13403809794
1763,3758.68745881206
1770,2355.65798432125
1777,3246.8132458852
1785,3313.80469845716
1791,2541.21039193823
1794,2061.16882620754
1800,3056.35900288288
1816,3872.0908094778
1817,2821.66320202913
1821,2661.69975754906
1836,3049.11109295228
1838,3045.30266530892
1851,3167.2518769914
1852,2098.44252424407
1854,2611.83785052951
1856,3968.90594235133
1865,2875.90975064063
1872,3131.62406202281
1878,2824.35331492982
1880,3160.07126615918
1881,3457.43190836722
1882,4474.41911541446
1886,3174.23345951685
1892,2114.63442948233
1894,2227.47596523017
1898,2923.06409065351
1899,3841.88683336059
1902,2979.25566991838
1903,3488.44625924276
1906,1542.2906253579
1910,2200.64056473341
1911,3732.23685923879
1914,2628.03463326884
1929,3264.60787653001
1932,2639.07097376596
1952,3349.29604748219
1959,2418.73836650296
1960,3604.4999701824
1976,3609.41483801212
1980,2259.13218490732
1981,3140.74422573024
1987,3252.73704589864
1994,3581.33751351247
2000,3897.15334526152
2008,2320.57494104391
2011,2330.77213636308
2012,2833.68703231899
2019,2497.78122908763
2022,2455.29566244249
2024,3353.43616382231
2028,1714.69689500759
2030,2998.78868699293
2031,3386.906632031
2047,3815.66053133582
2049,3389.90765636836
2050,2571.98606666613
2051,2764.02874346938
2056,2386.86763430759
2057,3575.80535151844
2059,2357.10999618938
2069,2769.61224308235
2085,2427.83379268794
2089,2360.22284545834
2090,4232.90982835132
2101,3512.88136806645
2114,3303.44588151094
2115,2800.9352844743
2118,3107.5010277139
2119,3278.00945912582
2125,3122.87944368379
2128,3611.88783837964
2129,3142.42727927392
2132,2132.40757407865
2133,2865.33555188921
2135,2384.91345191218
2136,3649.67351213613
2143,3915.67394370232
2144,3140.26084185275
2145,3444.55346223475
2152,2673.91238033897
2160,2166.43353651473
2166,2951.74830313515
2169,3344.7812457544
2170,3027.34700673343
2172,2960.79733018428
2181,2876.75050051202
2183,2190.06904217465
2185,4410.67102868879
2188,2495.25428914483
2189,2685.71879757197
2194,2759.60132381126
2202,2863.06323414213
2208,2280.82766407467
2227,2420.62062116383
2230,3135.96499240961
2235,3036.30928283356
2236,3492.28586337849
2244,3638.81283463139
2248,3433.4597782992
2252,3159.30187148132
2254,3456.3742050689
2260,3361.16785164494
2263,3349.79301060705
2274,2650.70694967297
2277,3447.75564107585
2279,3289.89525229354
2280,3907.85152713094
2283,2831.26691114735
2284,2894.39953857775
2288,3243.83355933142
2292,2362.29878871621
2295,2875.82644781792
2296,4115.68455896906
2299,2363.57222712095
2315,2699.49761374952
2318,3244.69457855859
2329,3472.05361474108
2337,3119.39777574093
2340,2180.77185554597
2342,3704.43705870879
2347,3056.1205981623
2349,2727.36725122543
2354,3262.56919401027
2361,2877.23029725798
2370,2178.20079286532
2378,3709.50742790785
2382,2632.26358774165
2387,2960.85828038791
2389,3223.49039170733
2394,3020.80852643257
2396,3804.72460929583
2400,3234.14604490213
2407,3425.06881756436
2414,3637.40948307826
2415,2630.91665322021
2421,2885.36622768528
2427,3073.55761126895
2428,2590.68308895028
2430,2846.65588393818
2435,2530.06812963802
2445,4879.89163864326
2446,3494.66131175496
2447,3043.955026349
2449,3185.756054954
2451,2900.61774464226
2458,3367.06021947845
2462,3916.60044135538
2463,3540.71528758363
2467,3844.79177505278
2471,2748.28845938656
2475,2647.1403797789
2478,3758.91085869105
2483,3216.71822954576
2485,3439.06426356484
2487,3085.68428943523
2494,2767.23689087132
2497,1849.07190407198
2499,4066.43937809164
2503,3248.78511514168
2513,2751.43538327661
2515,2232.73319200279
2522,3178.19197807024
2523,3595.85270237849
2528,3556.22914066675
2532,2661.90318249084
2536,2544.98743225639
2538,2245.51610146579
2539,2743.16411989967
2540,3519.47880225157
2545,2543.6303960285
2548,2352.81710247018
2549,2797.48299791945
2553,2951.48071816298
2563,3634.78894803188
2566,3922.58623497619
2574,3382.4653693627
2575,2383.11960687774
2584,3585.75905797518
2588,2940.26358422619
2589,3734.29534204331
2592,3167.7564183901
2596,4129.28081382804
2598,2767.76637161532
2602,2674.82548790127
2603,1919.42274158094
2607,3079.92934375058
2609,3450.52580984687
2611,2744.6053826355
2627,3413.3545044663
2628,2636.0719622196
2630,2388.51148840002
2633,3661.75866936397
2636,2741.67462514846
2640,2501.62403909222
2641,2769.63219839389
2657,3127.44613840761
2659,2819.84690120443
2662,3397.34548281284
2663,2167.98848698033
2667,2268.92689216149
2670,2437.33221802929
2682,2366.13042035143
2694,2677.32586918142
2699,2893.93264446873
2700,2834.94540481097
2703,4382.51599357059
2708,2418.48184645811
2714,3509.38298878225
2725,2256.81412493237
2726,3940.63288060539
2727,2448.5354097623
2732,2818.96210841421
2733,3113.93318427634
2736,2763.68335713703
2745,3509.35775746307
2760,3620.31035190678
2764,3179.10392697797
2765,2993.35345922275
2766,2714.91899173315
2775,3643.70523390169
2783,1643.80909724714
2784,2063.14351786804
2786,3353.94945741216
2801,2553.80120955091
2803,2634.61254624793
2813,3218.27291581771
2815,2812.9490471897
2816,2997.25188571184
2818,2614.78498375559
2819,3284.76282437392
2822,2393.23919427403
2825,4171.32473737818
2826,3760.06241855936
2830,3139.7626159168
2834,1309.61944424466
2835,2821.5359451127
2856,3042.88633522195
2873,2839.01659932777
2886,2577.66355516257
2892,4435.00351268723
2896,3206.52791224127
2897,3077.37558267669
2899,2885.91628578966
2901,2814.91878306998
2909,3406.12063417342
2914,2888.9641493218
2915,2171.30792928768
2916,4069.6271564643
2919,4303.7715992208
2926,3191.0780503997
2927,2080.81285749816
2933,1896.65592788842
2934,3039.09954157753
2941,2957.43618979007
2942,3082.07009376924
2946,2657.32868453994
2949,2248.79683185009
2952,2784.19763919169
2957,3299.37575175363
2962,2647.093351426
2963,2519.60121635417
2965,3553.58110284129
2966,2446.25627864919
2971,3145.34369046302
2975,3114.94030718752
2979,2384.69188792221
2985,3713.66152355858
2995,3418.96938012697
2996,2393.43140919609
3001,3369.6094853978
3007,3541.24147599345
3008,3174.72587059636
3014,3262.13276053224
3017,3135.81282453405
3021,3500.51237369512
3025,2471.47542092235
3026,1614.82783239907
3034,2202.01180772644
3035,2568.55371622569
3044,2766.80808232783
3046,2557.63741027295
3047,2977.59098685254
3057,3281.46620314225
3059,3368.51062251618
3063,2491.54101492086
3065,2929.2970156768
3067,3467.32504654463
3069,3101.90840686242
3076,2812.96574170986
3086,3326.77573591588
3088,4219.46703362987
3090,3769.53228766326
3096,2459.83332739323
3100,3913.83244068841
3102,3495.79377960775
3103,2413.32345146913
3107,2328.72678520307
3118,2641.43553589511
3120,3344.33185182113
3123,3236.62506821053
3128,2632.70377205595
3132,1850.65040254068
3140,3383.42230114358
3152,2439.19911396591
3165,4560.91047087043
3183,1901.43492018627
3190,2513.54147974307
3197,3172.99291201922
3201,1631.98647076024
3203,4249.71211641933
3214,3742.29314835325
3219,2900.58011073006
3220,2340.18096358721
3221,3164.62932905254
3229,3230.05747324451
3234,2964.73140444548
3235,2811.99596345082
3240,2382.97137035374
3241,3499.62377746275
3249,3062.48170196547
3254,3169.89562674748
3264,4073.48469688807
3266,2158.26899053963
3270,2456.47076193381
3282,3247.32319923093
3285,2431.18529695181
3289,4207.21652609548
3291,2442.18625704987
3295,3861.71607946785
3299,3800.33828924827
3302,2650.77320539954
3303,2901.00864110854
3308,2462.15373691146
3309,2809.99311837139
3324,2937.53534310129
3327,4134.58455918798
3330,2152.63149777634
3335,3090.22627345056
3339,3020.94151616245
3340,2135.62526908251
3343,2250.54410861269
3350,2667.70431761542
3353,4024.62542695648
3356,3237.53928982964
3361,3007.947915779
3368,3092.50070208785
3376,3977.26849674195
3381,3397.02741307785
3383,3716.05799307207
3397,2403.59753664952
3403,2283.88553758311
3405,2121.91689162998
3410,2045.06986136897
3412,4086.61418091815
3416,2358.22723463975
3417,3043.67680006629
3423,2373.91122470213
3427,2944.70904628718
3435,2163.89659573672
3439,2523.10893442407
3441,4233.81319048931
3450,1439.93054327148
3453,4142.35923731744
3454,3244.00511583123
3458,4263.00339498662
3459,2999.55602980682
3467,3373.58589339556
3469,3179.67993504315
3477,3580.64745757068
3478,2985.53540969403
3482,2384.0418657362
3484,2712.41383311269
3506,2740.3639153681
3515,3505.28269393484
3522,3118.63814313434
3523,2045.44175704167
3526,3122.51415535349
3532,3548.65196875062
3534,2615.20108091005
3537,3099.09149569613
3539,2613.27901169355
3542,3287.2631482976
3545,3313.00729127646
3552,3204.38887585122
3554,3255.2053991732
3573,3876.66419950816
3576,3908.30159597271
3577,3366.97783262683
3580,2680.96486203623
3583,3109.74206127511
3584,3220.54826102826
3609,2547.29740242239
3613,2413.46017816284
3623,3243.56383850808
3624,1896.96280239533
3638,3233.84460771641
3642,3652.39649289474
3643,3656.42118672395
3647,3867.7685583346
3653,2167.46836122921
3654,2393.91194700779
3656,2023.50784280227
3658,3305.00410431432
3659,2921.85347668336
3663,3660.33051004167
3664,3051.76064483552
3666,1877.03548812846
3681,2630.0078431334
3689,3047.24687897995
3694,2882.01601314975
3695,2576.59710698016
3699,3058.49530310923
3701,3108.87218508756
3704,3064.7215413014
3721,2325.74556153414
3726,2979.04154326544
3727,2563.85031573532
3729,2834.5921210376
3731,3604.88049991429
3738,2201.35508725727
3740,1683.28935475163
3744,4659.23099104675
3757,3068.80915535355
3758,3166.49782430747
3778,2974.80294771659
3781,2484.23258277908
3790,3366.94621655079
3796,2858.54028602372
3798,3290.22169918231
3804,2321.0287453514
3813,2944.0925054796
3814,2638.84125382841
3815,2965.50951828323
3818,3334.12826597382
3823,3319.88111047207
3826,3384.5588693984
3831,2191.0585035972
3834,3662.6840450637
3835,3334.7478102042
3849,2990.25250864139
3850,2369.19134085966
3855,2699.55299564252
3864,2755.93543880926
3867,2028.79638009937
3871,3498.48822169675
3879,2828.4805087319
3880,3491.68269503372
3882,2501.64204465017
3884,3214.04169578135
3893,2173.80946282956
3895,4203.13662369401
3901,2221.8943864938
3903,3157.64015103383
3913,3579.9000959243
3921,4795.09874334842
3929,3501.06824549041
3947,3539.96261945
3962,3454.77034433109
3963,2392.18513558866
3966,3014.19984873621
3975,2505.88515191632
3976,3267.7430300048
3977,3354.86919793497
3978,1935.06117723419
3979,2260.93234870681
3983,3037.93367024439
3985,2847.92528591036
3989,3657.17833846362
3992,3593.90817868054
3995,2367.99231748697
4008,3220.99947526755
4013,2672.23524519987
4029,3469.67345031721
4035,3502.51943917444
4040,3202.78463592532
4048,3121.55186189023
4060,3481.78742562581
4066,2537.02812617059
4075,3668.71863307659
4079,3382.01340273096
4083,1895.22843167702
4091,2090.60867876993
4092,3408.81408705523
4093,3478.41940694778
4098,3152.96658447498
4108,2408.34336469828
4109,3204.97246890749
4110,2948.08385860886
4116,3160.94837188545
4129,2951.85418090583
4130,2603.7655977826
4140,2569.10701099912
4146,3308.66575915311
4150,2190.9667778602
4151,2841.73222162534
4153,2717.56945301898
4169,3130.4525485068
4170,2732.56049864531
4179,3219.84722309833
4183,2665.71897174322
4188,2407.11940623106
4190,4234.87264764349
4193,2353.84811220265
4201,3248.89936804841
4205,2978.26466378579
4210,2824.65164301677
4226,2369.62661602556
4229,2516.7266145893
4241,2150.83230700009
4242,3385.58528633844
4257,3268.9747612564
4258,3156.1373506518
4260,3737.44191920798
4263,3421.44755041893
4267,3193.08927046548
4273,3475.94554560257
4274,3756.71886970988
4277,3756.07177614597
4281,2925.76778746381
4283,2532.47308493026
4293,3888.3711261144
4294,2721.3431195148
4305,2833.04318680443
4307,3525.10773208761
4318,2075.13876690324
4325,2767.83686864374
4327,2518.41552006823
4332,2714.58702209973
4335,2758.69014363696
4336,2468.76850312311
4337,2861.55612367061
4339,2504.23602675469
4343,2710.86014046285
4346,3204.43727037937
4348,3208.82833050381
4350,2536.4565621032
4358,2957.13914969208
4359,2902.83761598961
4363,2522.56386329069
4366,3133.27205663548
4374,3046.4559160577
4375,2868.43869669346
4377,3350.644105148
4393,2446.43753342358
4395,3087.84271826157
4400,3262.17872637178
4402,3665.20591033235
4404,3583.40800747299
4415,3288.75665141676
4418,4109.06878201762
4422,3022.93031914078
4430,2519.55234361057
4432,2914.24140598148
4433,2572.40884446692
4435,2892.03875425127
4438,2986.41370526191
4444,2344.17125424746
4447,3700.85808014144
4451,2760.22367105377
4452,2929.79518066763
4457,2293.75155827155
4459,3285.70462971037
4469,2847.68466434533
4471,3261.31278054899
4486,3637.18724851357
4488,3358.16511048644
4510,2414.15291895898
4515,2795.1101246938
4527,2871.44716738675
4530,3061.89279566131
4534,2841.98546157946
4535,3478.433533283
4536,3377.94061885225
4548,3219.9557475195
4549,2813.72234975603
4551,3647.33623963288
4556,3681.51451063568
4559,2288.03946920414
4564,2035.8502381516
4570,3343.54554643454
4575,3797.18188052284
4584,2533.72026189288
4585,2235.39027139017
4591,3303.89613763347
4592,2830.40682649352
4593,3998.63686886664
4594,2573.36630510154
4598,2812.80270360541
4607,2432.6976143217
4608,2748.1257710585
4620,2628.45336912723
4621,1996.81723057985
4625,2395.60414651615
4635,2981.24382842577
4638,2648.44075488334
4652,3325.61395654511
4657,2460.54477952284
4658,3158.22338753795
4666,3084.04878587864
4672,2877.77338830261
4676,2694.1943607352
4680,3274.96215342419
4681,3023.07730407216
4683,3517.98655954006
4684,2155.89989304926
4689,4825.33143012475
4690,2362.85390216908
4692,2875.21759683858
4697,2463.98136828316
4700,2514.85999872326
4705,4235.78876709455
4721,3124.70907413351
4726,2258.23104806401
4729,2802.0169763255
4731,3025.06276891913
4736,2758.03473619427
4739,3177.85929611799
4740,2338.12739800475
4753,2112.09945972543
4754,2477.56510689389
4755,2306.413558485
4756,3249.22291070939
4759,2567.3084518127
4764,3242.53037851645
4771,1668.25611480796
4772,2914.61564835118
4776,2274.7327006905
4780,3169.51075505041
4784,2538.52589588092
4786,2367.34478441308
4787,3483.97370012928
4789,3405.49326433863
4794,2888.45293614957
4800,2611.3139097055
4807,2600.4442303967
4813,3196.23926006653
4818,3072.9861273372
4823,3231.51050991048
4824,3221.93117934077
4829,2637.06028914582
4830,3568.42882951227
4835,2346.15957357376
4844,2346.76437276417
4845,2426.73735047134
4846,3084.61709490005
4847,2699.53204088039
4854,2638.41443559363
4857,2748.04271737916
4861,3333.93430235001
4863,3249.82412015619
4866,2573.76607912541
4869,2339.80118412334
4871,3170.99805990991
4872,2390.70389728737
4875,2416.57978464122
4877,3141.45721391536
4878,2789.96077785843
4885,4041.10084893642
4886,2693.90482261224
4888,3485.3126408916
4890,2506.33142493973
4896,2740.34318688434
4899,4006.3688530825
4913,3427.19029654833
4916,2420.85641847761
4920,2534.15085804955
4925,2092.66712027139
4934,3054.21060361532
4941,2996.86154858789
4946,3110.2809577123
4954,3290.66295642462
4956,3053.89533364395
4958,4133.42844168496
4965,2860.60564056215
4966,3322.47369002865
4970,2915.60183847283
4977,3348.3101828077
4980,4025.47416037961
4984,3093.05365567263
4995,3454.65052129379
4997,1826.99948457122
4999,3859.23764456933
5005,3068.60846898007
5011,2952.67673905841
5015,3027.58835353279
5016,2718.97035808642
5019,2726.33096687181
5024,2360.48038014404
5030,2060.28957106011
5031,2025.74588646724
5034,2123.2807718575
5047,3467.92334766343
5048,3059.24418389167
5052,3306.32265885208
5061,3684.23429619593
5062,4830.77457418265
5067,3236.9584495834
5068,2362.01406482758
5077,3651.3652271028
5079,2052.65383147874
5090,3446.57481249588
5094,2121.09519468835
5103,2001.78274533521
5104,2101.12309133972
5106,2475.84452855606
5107,3161.45353591689
5110,2534.55662092468
5114,2749.70402767138
5116,3391.37523500711
5121,2787.90480119905
5122,3152.85748458518
5124,2505.71596569335
5132,2435.06797468922
5133,3428.93376891011
5138,2954.17949307809
5143,4480.87486608238
5153,2414.69182941186
5154,2292.30045964676
5155,2389.00531495006
5160,3285.51799246831
5169,3340.71688228158
5172,2524.37175614098
5173,2675.13038283885
5179,2730.55192052233
5182,3191.7177364717
5187,3318.96580385124
5192,3024.01945384928
5211,3285.25166638812
5213,2449.56198395351
5219,2899.67880872103
5225,3292.49083023917
5226,3157.05550454614
5227,2517.88879374698
5228,3051.18117020859
5239,4158.36824059218
5241,3565.79701829032
5244,3517.82634900181
5248,2813.97563356299
5260,3516.95803369589
5266,3458.02756681636
5273,3653.77234781323
5280,3567.55229738068
5298,2849.54956572957
5300,3045.44753965695
5306,2769.26616251015
5307,2764.61368555416
5311,2089.8613958588
5316,3342.51275271734
5323,2352.53799166212
5332,3560.78511610728
5336,2753.93344897575
5338,2908.51508329971
5342,3465.83452611258
5347,3116.96172658676
5355,3152.36792516874
5357,3220.70102081464
5362,3432.18317913484
5363,2775.91420594646
5364,2675.10881074623
5366,2058.80458560773
5374,2753.01518292917
5375,3324.09011083189
5379,2288.37358144717
5380,2367.61908157667
5383,3651.52622310712
5385,3526.04606033473
5390,2919.77132905708
5393,2729.9400847068
5398,3053.72943450713
5411,3171.14969706034
5414,3468.10848409756
5429,3507.89767306202
5432,3146.54121164312
5436,2885.86039115832
5437,2780.09492571037
5439,3274.54182424312
5440,3088.30916371473
5449,2411.55588409276
5458,2636.05393196893
5460,3479.84360225079
5462,4261.75342030851
5463,2957.07869539195
5465,3639.74891472501
5467,2426.31073924291
5475,1971.1814637267
5483,2615.53432640623
5485,2916.41363023516
5489,1946.0321392993
5493,2993.68936635758
5497,3068.13522129479
5501,2346.67080971201
5506,2899.21800700421
5507,3255.06754969398
5510,3100.34443003213
5524,4335.36153565988
5531,4523.46165353345
5542,3849.05714849225
5543,1603.98537739928
5544,2714.14529605464
5552,2554.00603944059
5560,3550.77202095858
5563,3605.45212963101
5573,2355.78464248126
5579,2888.58458999297
5584,2843.903226368
5585,4124.16552735054
5594,3097.83271621517
5595,3864.67340502031
5597,3029.47539999266
5598,2988.94159660309
5604,3154.82219064278
5606,2796.08473200246
5610,3207.31931263451
5615,3103.0999927686
5631,4250.13194787077
5637,3120.06843307928
5646,2520.12741960454
5656,2785.59587194979
5658,3114.61806391456
5666,2136.43739122143
5668,3445.16925277218
5673,2329.51398189533
5680,2197.49963838573
5691,3032.10737382085
5692,4206.59527159186
5693,3163.8272415106
5697,2932.09417812773
5698,3099.94965881013
5700,3671.20187622654
5704,3343.27168202895
5705,2620.24581632052
5707,3606.93281616064
5710,2907.76946738647
5716,3011.65247806449
5720,2562.99664140697
5722,2926.33106396509
5727,2644.94291769749
5733,2310.22766171763
5737,2532.82086164321
5742,2802.93732286023
5747,3356.441707124
5760,4166.33553382543
5774,2670.74623403125
5788,2812.79272721205
5796,3634.04987842767
5797,2842.46572902256
5800,2560.55531138264
5812,1758.59487177608
5814,3003.48628926481
5818,2664.1767531413
5819,3494.15639165589
5823,4349.55771227002
5826,3001.9185372144
5830,4035.86441238313
5831,2512.84184122364
5846,2744.77046836456
5864,2824.23206851806
5869,2854.21329460696
5870,4097.40336299575
5879,4118.04570927852
5883,3167.23467512804
5886,3735.24491979129
5889,2788.41615905999
5904,2695.82892316384
5905,2861.58009614173
5910,3400.30499580743
5911,3186.20904561408
5914,2969.77590264672
5915,2765.2317952095
5920,2800.43244703131
5925,3419.08537588087
5926,1599.56491827947
5934,3769.81373071447
5939,3099.23711451858
5941,3246.5395343525
5943,3315.46951006927
5949,3119.53805099735
5961,2380.08942544334
5965,3020.54347251031
5966,3509.3824406611
5969,3359.07875404504
5970,2380.84033036123
5978,2463.35437536022
5979,2785.45796736604
5983,2943.59279960812
5985,3372.12100114149
5989,2251.72206425147
5997,3963.59060670736
6004,2605.07533081553
6010,3285.27546707644
6013,3037.98766243903
6019,2781.69203955139
6020,2278.15254477556
6032,2918.08236254266
6036,3095.90253922046
6037,2788.00022365607
6039,3201.36997358056
6050,3485.77651573146
6051,3191.41826888217
6053,2384.96843048623
6057,2509.47135869242
6059,3418.33311003034
6067,3253.78104845766
6068,2219.65179349262
6075,2911.40666218406
6078,2797.89620688004
6079,3296.64980627938
6080,2815.6815190733
6082,3114.76494606476
6084,3682.56762243897
6091,2291.13229422411
